antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Temp_Hot, Time_Afternoon",Weekday,0.1189,0.70824,0.08652,0.7276703111858704,1.0274346424741196,1.0,0.0023102639999999924,1.0713484867201977,0.030305391492257323,0.11682104182981827,0.06659689877252009,0.4249161450880216
"Incident_Welfare, Priority_Priority1",Weekday,0.04926,0.70824,0.03584,0.7275680064961428,1.0272901932906118,1.0,0.0009520976,1.070946169895678,0.027941627799698884,0.04966327633511626,0.06624625204326452,0.3890861607088192
Incident_Alarms,"Weather_Clear, Weekday",0.09946,0.29422,0.03006,0.302232053086668,1.0272315039313031,1.0,0.0007968788000000011,1.0114824034582133,0.029437456916697954,0.08266872009240415,0.011352054587361535,0.20220024923383773
Incident_Welfare,"Weather_Partly Cloudy, Weekday",0.10206,0.3118,0.03268,0.3202038016852832,1.0269525390804464,1.0,0.0008576920000000002,1.012362236955895,0.029228194799962245,0.08573377406999318,0.012211278240748552,0.21250728891191675
"Time_Afternoon, Incident_Disturbance","Priority_Priority2, Weekday",0.0383,0.36214,0.01424,0.3718015665796344,1.0266790925598785,1.0,0.0003700379999999979,1.0153798004987529,0.027020707712115448,0.036872087001553595,0.015146845043793947,0.2055616879123389
"Time_Evening, Weekend, Temp_Warm",Weather_Clear,0.03032,0.4202,0.01308,0.4313984168865435,1.0266502067742587,1.0,0.00033953599999999966,1.0196946635730857,0.026770078568118038,0.029901243599122163,0.019314275416597956,0.23126322557796952
"Temp_Hot, Priority_Priority2, Time_Afternoon",Weekday,0.06116,0.70824,0.04446,0.7269457161543492,1.0264115499750779,1.0,0.0011440415999999995,1.06850548502994,0.02740821633564973,0.06132921345214777,0.06411336768011118,0.3948605232754125
Priority_Priority3,"Weather_Partly Cloudy, Weekday",0.18924,0.3118,0.06056,0.32001690974424013,1.0263531422201415,1.0,0.0015549680000000038,1.0120839912962387,0.03166965085778584,0.13748637849618597,0.011939711921302106,0.2571219891889899
"Incident_Alarms, Time_Night",Weekday,0.0257,0.70824,0.01868,0.7268482490272373,1.0262739311917393,1.0,0.0004782319999999986,1.0681242165242164,0.02627659324291676,0.026116377261415427,0.06377930157402435,0.3766117445294325
"Time_Afternoon, Weekend",Weather_Partly Cloudy,0.08134,0.4435,0.03702,0.45512662896483896,1.0262156233705502,1.0,0.0009457099999999954,1.0213382220216607,0.027807808246485956,0.07588864745192898,0.020892415031157158,0.26929950388489976
"Incident_Disturbance, Priority_Priority2, Temp_Warm",Weather_Partly Cloudy,0.02338,0.4435,0.01064,0.4550898203592814,1.0261326276421228,1.0,0.00027096999999999885,1.0212692307692308,0.02607678038864429,0.023321059091706117,0.020826271984333174,0.23954040059677711
"Weather_Clear, Temp_Hot","Priority_Priority2, Weekday",0.11846,0.36214,0.04402,0.3716022286003714,1.0261286480376963,1.0,0.0011208955999999978,1.0150577055346588,0.02888504862061582,0.10082917220211644,0.014834334494044745,0.24657871412345844
"Temp_Hot, Time_Morning",Weekday,0.03352,0.70824,0.02436,0.7267303102625298,1.0261074074643197,1.0,0.0006197951999999986,1.067663231441048,0.026325586364290568,0.033955952049066075,0.06337506944930692,0.3805627152803669
"Time_Afternoon, Temp_Warm, Priority_Priority1",Weekday,0.01566,0.70824,0.01138,0.7266922094508301,1.0260536109946208,1.0,0.0002889616000000001,1.0675143925233646,0.025796021942637533,0.015971481502273618,0.0632444798835692,0.3713801044995029
"Temp_Mild, Time_Morning",Weekday,0.0788,0.70824,0.05726,0.7266497461928935,1.0259936549656803,1.0,0.0014506880000000055,1.0673485608170847,0.027502282933967236,0.0784620022472526,0.06309893814400014,0.40374902310209454
"Weather_Clear, Time_Morning, Temp_Warm",Weekday,0.02846,0.70824,0.02068,0.7266338721011947,1.0259712415299824,1.0,0.000523489600000003,1.067286580976864,0.0260553455800836,0.028881874807966258,0.0630445300973221,0.377916506817569
"Weather_Drizzle, Time_Afternoon, Temp_Warm",Weekday,0.01792,0.70824,0.01302,0.7265625000000001,1.025870467638089,1.0,0.00032833920000000134,1.0670080000000004,0.02567821818602266,0.018257284684634154,0.06279990403071062,0.37247304939003734
"Priority_Priority0, Time_Evening, Weekday",Temp_Warm,0.02976,0.37422,0.01142,0.3837365591397849,1.0254303862428114,1.0,0.00028321279999999824,1.0154423555070882,0.025560397210836732,0.029091094355003053,0.01520751564413194,0.20712668371718548
"Incident_Alarms, Time_Night, Priority_Priority2",Weekday,0.02294,0.70824,0.01666,0.7262423714036618,1.025418461826022,1.0,0.00041297440000000185,1.0657602547770704,0.02537037577194932,0.023316352236466442,0.061702671386282514,0.3748827354589754
"Weather_Partly Cloudy, Temp_Hot, Weekday",Priority_Priority2,0.0625,0.505,0.03236,0.51776,1.0252673267326733,1.0,0.0007974999999999996,1.0264598540145986,0.026287597857437152,0.06047015734200397,0.025777777777777764,0.29091960396039607
"Incident_Trespassing, Priority_Priority2","Weather_Clear, Weekday",0.10172,0.29422,0.03068,0.3016122689736531,1.0251249710205055,1.0,0.0007519416000000001,1.0105847635135135,0.027284564521076037,0.08399496249247113,0.010473899761474025,0.20294399051292947
"Weather_Clear, Priority_Priority2, Weekday",Time_Afternoon,0.14748,0.29636,0.0448,0.30377000271223215,1.0250033834263468,1.0,0.0010928272000000003,1.0106430385664198,0.02861336307149896,0.11226944667201283,0.010530957182980121,0.2274687508499749
"Weather_Partly Cloudy, Incident_Suspicious, Weekday",Temp_Warm,0.02722,0.37422,0.01044,0.38354151359294636,1.0249091806769985,1.0,0.00025373159999999943,1.015121072705602,0.02498385359839658,0.026700767263427107,0.01489583175068932,0.20571977074548714
"Time_Evening, Incident_Disturbance, Weekday",Weather_Partly Cloudy,0.0319,0.4435,0.0145,0.4545454545454546,1.0249051962693452,1.0,0.0003523500000000013,1.02025,0.025100712736287664,0.031460186591451514,0.019848076451850098,0.24361996515322334
"Incident_Trespassing, Time_Afternoon, Weekday",Weather_Partly Cloudy,0.02816,0.4435,0.0128,0.45454545454545453,1.024905196269345,1.0,0.0003110400000000003,1.02025,0.025004115903852507,0.027895218585189382,0.01984807645185,0.24170339243619965
"Time_Afternoon, Priority_Priority1",Weekday,0.0456,0.70824,0.0331,0.725877192982456,1.0249028478798938,1.0,0.0008042559999999963,1.0643404799999996,0.025458680166023744,0.04592502150567472,0.06045103160973413,0.3863063814228896
"Time_Evening, Incident_Welfare",Weather_Clear,0.03112,0.4202,0.0134,0.43059125964010286,1.0247293185152375,1.0,0.0003233760000000002,1.01824920993228,0.024907663811238597,0.030599196200219222,0.01792214494671067,0.23124041801614853
Incident_Suspicious,Temp_Mild,0.09158,0.32674,0.03066,0.33478925529591613,1.0246350471197776,1.0,0.0007371508000000027,1.0121003086014446,0.02646656037112998,0.0790899241603467,0.011955641647975758,0.21431266645557268
"Weather_Drizzle, Priority_Priority2",Time_Afternoon,0.05942,0.29636,0.01804,0.30360148098283407,1.0244347448469229,1.0,0.00043028880000000116,1.0103984726921218,0.025358745717071654,0.053413868656362884,0.010291457254894632,0.1822366967608191
"Time_Afternoon, Priority_Priority2",Weekday,0.15208,0.70824,0.11034,0.7255391899000526,1.0244256041738007,1.0,0.0026308607999999956,1.06302972688069,0.028119656501600827,0.14712392330462146,0.05929253461767424,0.4406669178914021
Time_Afternoon,Weekday,0.29636,0.70824,0.21502,0.725536509650425,1.0244218197933257,1.0,0.0051259935999999895,1.0630193459552493,0.033880411942542,0.2723219939714785,0.05928334813005574,0.5145670800821875
Weekday,Time_Afternoon,0.70824,0.29636,0.21502,0.30359765051395005,1.0244218197933257,1.0,0.0051259935999999895,1.0103929151291513,0.08170966910902884,0.2723219939714785,0.01028601346420049,0.5145670800821875
"Temp_Cold, Time_Morning",Weather_Partly Cloudy,0.02496,0.4435,0.01134,0.4543269230769231,1.0244124533865233,1.0,0.0002702399999999997,1.01984140969163,0.024440728411847523,0.024807490374518727,0.019455387379915666,0.23994812895672535
"Priority_Priority0, Temp_Mild","Weather_Partly Cloudy, Weekday",0.04352,0.3118,0.0139,0.3193933823529411,1.0243533750896123,1.0,0.00033046399999999733,1.0111567859554353,0.024856127142447768,0.04071231913771894,0.011033685488144585,0.18198662061842052
"Temp_Hot, Priority_Priority2, Time_Morning",Weekday,0.01748,0.70824,0.01268,0.725400457665904,1.0242297210915847,1.0,0.0002999648000000018,1.0624926666666672,0.024077402972412166,0.01778301357567598,0.05881703340383882,0.37165199659529247
"Time_Afternoon, Weekend, Priority_Priority2",Weather_Partly Cloudy,0.04174,0.4435,0.01896,0.45424053665548636,1.0242176700236445,1.0,0.0004483100000000004,1.0196799824407374,0.024674975678931444,0.04066226301792914,0.019300155715159667,0.24849569110113665
"Weather_Clear, Weekend",Time_Evening,0.12598,0.30102,0.03884,0.30830290522305126,1.0241940908346663,1.0,0.0009175003999999931,1.0105290383291254,0.02702748720467742,0.10006183017312446,0.010419332774973892,0.21866543839320127
"Weather_Clear, Incident_Other",Weekday,0.01994,0.70824,0.01446,0.7251755265797393,1.0239121294755158,1.0,0.00033769440000000137,1.061623065693431,0.02382884001597676,0.02026004595639747,0.05804608781100661,0.37279616722074055
"Weather_Clear, Time_Afternoon",Weekday,0.12272,0.70824,0.08898,0.7250651890482399,1.0237563383150343,1.0,0.002064787200000015,1.061197012448133,0.02645115676001696,0.11992236987519882,0.05766790872031783,0.4253502834431305
"Incident_Disturbance, Priority_Priority2",Weather_Partly Cloudy,0.06418,0.4435,0.02914,0.45403552508569645,1.023755411692664,1.0,0.0006761699999999968,1.0192970890410957,0.024795566118451202,0.06089355121828896,0.018931761160281113,0.2598700737040658
"Incident_Trespassing, Weekend",Weather_Clear,0.02678,0.4202,0.01152,0.4301717699775952,1.0237310089899934,1.0,0.00026704399999999927,1.0174996068152031,0.023818769422923606,0.026454783447388965,0.01719863742255121,0.2287936431991736
"Weather_Drizzle, Temp_Mild","Priority_Priority2, Weekday",0.03426,0.36214,0.0127,0.37069468768242847,1.0236225981179334,1.0,0.0002930835999999989,1.0135938589981446,0.023896130240952586,0.03309877508470158,0.013411544355232265,0.20288199894697445
"Weekend, Priority_Priority1",Weather_Clear,0.05404,0.4202,0.02324,0.4300518134715026,1.023445534201577,1.0,0.0005323919999999996,1.0172854545454544,0.024217127293902217,0.05152993348115299,0.016991744517941706,0.24267940506987792
Priority_Priority1,"Weather_Clear, Weekday",0.17684,0.29422,0.05324,0.3010631078941416,1.0232584728915153,1.0,0.0012101352000000037,1.0097907378640778,0.027612872553695326,0.12742329232683933,0.009695808742301578,0.24100806812013859
"Weather_Clear, Time_Morning",Weekday,0.08398,0.70824,0.06086,0.7246963562753036,1.0232355646042353,1.0,0.001382004800000003,1.059775294117647,0.024789778564762673,0.08321483264056007,0.05640374374589943,0.40531383949538363
"Incident_Welfare, Priority_Priority1",Weather_Clear,0.04926,0.4202,0.02118,0.42996345919610235,1.023235267006431,1.0,0.0004809480000000019,1.0171277777777779,0.023884183609832924,0.04724725617917373,0.016839357012939517,0.24018401422441957
"Weather_Drizzle, Priority_Priority3",Weekday,0.02228,0.70824,0.01614,0.7244165170556554,1.0228404454078495,1.0,0.0003604128000000012,1.0586991530944627,0.02283926780871124,0.022593017721660745,0.055444601918204585,0.37360270108967114
"Weather_Partly Cloudy, Time_Afternoon, Temp_Hot, Weekday",Priority_Priority2,0.0352,0.505,0.01818,0.5164772727272727,1.0227272727272727,1.0,0.0004040000000000016,1.0237367802585193,0.023032983231988297,0.03482625186774453,0.02318640955004591,0.2762386363636364
"Weather_Clear, Incident_Welfare",Time_Afternoon,0.04316,0.29636,0.01308,0.3030583873957368,1.0226021979880442,1.0,0.00028910239999999955,1.0096111170212767,0.023099609098092604,0.04006861904178409,0.009519622812427951,0.1735969491304504
"Temp_Hot, Priority_Priority2",Weekday,0.1121,0.70824,0.08118,0.7241748438893845,1.0224992147991987,1.0,0.0017862960000000067,1.0577715394566625,0.02478222654632334,0.10982737161101792,0.054616273270443126,0.41939850293418734
"Time_Evening, Temp_Warm",Weekday,0.10986,0.70824,0.07954,0.7240123793919534,1.0222698229300144,1.0,0.0017327535999999977,1.0571488654353562,0.024473320961922826,0.10769605719237436,0.05405943032613592,0.4181594710695224
"Weather_Clear, Temp_Hot, Time_Morning",Priority_Priority2,0.01972,0.505,0.01018,0.5162271805273834,1.0222320406482839,1.0,0.00022139999999999833,1.0232075471698112,0.022186035135464514,0.01978466202821938,0.022681172782592653,0.26819279818448377
"Incident_Disturbance, Priority_Priority2, Weekday",Temp_Mild,0.04438,0.32674,0.01482,0.3339342045966651,1.0220181324498536,1.0,0.0003192787999999995,1.0108010419485791,0.022544294465857616,0.04159416222284591,0.01068562605333028,0.18964568465739481
"Weather_Partly Cloudy, Priority_Priority2, Temp_Warm",Time_Afternoon,0.08116,0.29636,0.02458,0.30285855101035,1.0219278951624713,1.0,0.0005274224000000015,1.0093217108518913,0.023352683801017227,0.06964356547855159,0.009235619081277303,0.19289910949086805
"Weekday, Time_Morning",Temp_Mild,0.1715,0.32674,0.05726,0.3338775510204081,1.0218447420591545,1.0,0.0012240899999999971,1.0107150735294117,0.025802957889253943,0.12984715860129709,0.010601477914042331,0.25456196214177657
Priority_Priority3,Weather_Partly Cloudy,0.18924,0.4435,0.08576,0.4531811456351723,1.0218289642281224,1.0,0.0018320600000000103,1.017704483958253,0.026348907106138995,0.15678818238326814,0.017396488113517173,0.3232760294128511
"Weather_Partly Cloudy, Time_Afternoon, Priority_Priority2",Weekday,0.0686,0.70824,0.04964,0.7236151603498543,1.0217089692051484,1.0,0.0010547360000000006,1.0556295358649792,0.022812651347377748,0.06826182618261827,0.052697972134131854,0.3968521978186637
"Weather_Partly Cloudy, Time_Afternoon, Priority_Priority1",Weekday,0.02026,0.70824,0.01466,0.7235932872655478,1.0216780854873317,1.0,0.00031105759999999934,1.0555459999999999,0.021656885833034534,0.02053681497254287,0.052623002692445346,0.3721462426387606
"Time_Evening, Weekday, Priority_Priority1",Temp_Warm,0.04274,0.37422,0.01634,0.3823116518483856,1.021622713506455,1.0,0.0003458372000000008,1.0130998939393938,0.022110050894701017,0.04078678049024013,0.012930505686320459,0.21298790331182577
"Temp_Hot, Priority_Priority2, Time_Evening",Weekday,0.0313,0.70824,0.02264,0.7233226837060702,1.0212960065882615,1.0,0.000472087999999999,1.0545136258660506,0.021525697804167937,0.03158041567861627,0.05169551585573842,0.3776446243561414
"Weather_Partly Cloudy, Time_Afternoon, Priority_Priority3",Weekday,0.02942,0.70824,0.02128,0.7233174711080897,1.0212886466566273,1.0,0.0004435791999999987,1.0544937592137593,0.02147673269389958,0.029704905217901114,0.05167764980836909,0.3766818915463639
"Temp_Hot, Weekend, Time_Afternoon",Priority_Priority2,0.03238,0.505,0.0167,0.515750463248919,1.0212880460374634,1.0,0.0003481000000000005,1.0222002551020408,0.021541836027826562,0.032073442421448876,0.021718107573573817,0.27440988508980607
"Incident_Trespassing, Weekday",Temp_Warm,0.0817,0.37422,0.03122,0.3821297429620563,1.0211366120518848,1.0,0.0006462260000000032,1.0128016244057052,0.022540676400973052,0.07351071344478456,0.012639814251104735,0.23277830208334765
"Priority_Priority0, Time_Evening",Weather_Partly Cloudy,0.04306,0.4435,0.0195,0.4528564793311658,1.0210969094276567,1.0,0.0004028899999999995,1.0171005942275042,0.021590722136210855,0.041750524557872655,0.01681308055914787,0.24841245612556034
"Weather_Partly Cloudy, Time_Evening, Priority_Priority2",Temp_Warm,0.0681,0.37422,0.02602,0.3820851688693099,1.0210175000516004,1.0,0.0005356180000000051,1.0127285646387834,0.022089127375996567,0.06250300264232525,0.012568584597318353,0.22580823031141192
"Incident_Trespassing, Time_Afternoon, Priority_Priority2, Weekday",Weather_Partly Cloudy,0.02642,0.4435,0.01196,0.4526873580620742,1.0207155762391753,1.0,0.00024273000000000003,1.016786307053942,0.020845899157411044,0.026115817975369028,0.01650917890759068,0.2398273317931566
Time_Afternoon,"Weather_Clear, Weekday",0.29636,0.29422,0.08898,0.3002429477662303,1.0204708985324937,1.0,0.001784960799999999,1.008607198379786,0.02850924797705112,0.17739234449760766,0.0085337467287686,0.30133485162766005
"Weather_Clear, Weekday",Time_Afternoon,0.29422,0.29636,0.08898,0.3024267554890898,1.0204708985324935,1.0,0.001784960799999999,1.0086969440654845,0.02842280490602206,0.17739234449760766,0.008621959367133482,0.30133485162766005
"Incident_Trespassing, Priority_Priority2, Weekday",Temp_Warm,0.07678,0.37422,0.02932,0.3818702787184162,1.0204432652408109,1.0,0.0005873883999999996,1.0123764938895914,0.021699823203165203,0.06953139821665717,0.012225188913701661,0.23010995631180284
Incident_Welfare,"Weather_Clear, Weekday",0.10206,0.29422,0.03064,0.30021555947481876,1.0203778107362476,1.0,0.0006119068000000026,1.0085677233267993,0.02224073831655651,0.0837982715239033,0.008494941022441523,0.2021776594192801
"Weather_Partly Cloudy, Time_Afternoon, Weekday",Priority_Priority2,0.09634,0.505,0.04964,0.5152584596221714,1.0203137814300425,1.0,0.0009882999999999975,1.0211627408993575,0.022031900604833687,0.08997643646909552,0.020724160852871563,0.30677774466257085
"Priority_Priority2, Weekday, Incident_Traffic",Weather_Partly Cloudy,0.02462,0.4435,0.01114,0.4524776604386678,1.020242751834651,1.0,0.00022103000000000053,1.0163968842729971,0.020341931458431217,0.02437743446102674,0.016132363771190955,0.23879801849441845
"Weather_Partly Cloudy, Time_Afternoon",Weekday,0.13336,0.70824,0.09634,0.7224055188962207,1.020001015046059,1.0,0.001889113599999992,1.0510295407887629,0.022626256308117862,0.12927032176690012,0.048551956732316805,0.4292164271313816
